report id,entity type,entity value,matched ioc id,feed confidence,feed first seen,feed tactic,analytical relevance
TRN01430,domain,node-1430-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01430,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01431,ipv4,198.51.100.112,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01431,domain,node-1431-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01434,ipv4,198.51.100.115,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01434,domain,node-1434-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01434,hash,1dc168723257b91fb77d,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01434,threat_actor,Kalahari Jackal,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01435,ipv4,198.51.100.116,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01435,domain,node-1435-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01435,hash,7faa50bcbdd315feeb8a,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01435,threat_actor,Red Kudu,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01437,ipv4,198.51.100.118,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01437,domain,node-1437-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01437,hash,4e65bd15be14d45cb6bf,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01437,threat_actor,Night Heron,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01440,ipv4,198.51.100.121,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01440,domain,node-1440-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01440,hash,d61fce3367454e31958c,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01440,threat_actor,Copper Dune,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01447,ipv4,198.51.100.128,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01447,domain,node-1447-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01447,hash,1d06247a7dc70899c91b,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01447,threat_actor,Copper Dune,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01450,ipv4,198.51.100.131,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01450,domain,node-1450-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01450,hash,37fa084c788e4fe82cb1,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01450,threat_actor,Red Kudu,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01451,ipv4,198.51.100.132,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01451,domain,node-1451-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01451,hash,83d0c409bfd660d35c74,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01451,threat_actor,Kalahari Jackal,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01452,ipv4,198.51.100.133,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01452,domain,node-1452-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01452,hash,d80c909190fd9fac7daa,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01455,ipv4,198.51.100.136,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01455,domain,node-1455-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01456,ipv4,198.51.100.137,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01456,domain,node-1456-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01456,hash,13a7c44d8ad4afda519a,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01456,threat_actor,Night Heron,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01459,ipv4,198.51.100.140,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01459,domain,node-1459-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01461,ipv4,198.51.100.142,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01461,domain,node-1461-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01463,ipv4,198.51.100.144,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01463,domain,node-1463-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01463,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01467,ipv4,198.51.100.148,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01467,domain,node-1467-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01468,ipv4,198.51.100.149,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01468,domain,node-1468-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01468,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01470,ipv4,198.51.100.151,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01470,domain,node-1470-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01472,ipv4,198.51.100.153,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01472,domain,node-1472-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01473,ipv4,198.51.100.154,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01473,domain,node-1473-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01474,ipv4,198.51.100.155,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01474,domain,node-1474-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01476,ipv4,198.51.100.157,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01476,domain,node-1476-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01476,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01477,ipv4,198.51.100.158,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01477,domain,node-1477-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01482,ipv4,198.51.100.163,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01482,domain,node-1482-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01482,hash,40e63a96dd1249f2f06c,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01482,threat_actor,Kalahari Jackal,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01484,ipv4,198.51.100.165,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01484,domain,node-1484-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01488,ipv4,198.51.100.169,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01488,domain,node-1488-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01488,hash,77ffecc30045c04be92c,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01488,threat_actor,Night Heron,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01489,ipv4,198.51.100.170,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01489,domain,node-1489-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01494,ipv4,198.51.100.175,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01494,domain,node-1494-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01494,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01497,ipv4,198.51.100.178,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01497,domain,node-1497-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01500,ipv4,198.51.100.181,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01500,domain,node-1500-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01500,hash,2a19c5cadf76a5cdbc9d,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01500,threat_actor,Red Kudu,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01507,ipv4,198.51.100.188,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01507,domain,node-1507-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01509,ipv4,198.51.100.190,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01509,domain,node-1509-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01510,ipv4,198.51.100.191,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01510,domain,node-1510-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01513,ipv4,198.51.100.194,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01513,domain,node-1513-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01516,ipv4,198.51.100.197,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01516,domain,node-1516-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01516,hash,f1e694184db0fd2afdbb,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01516,threat_actor,Kalahari Jackal,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01517,ipv4,198.51.100.198,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01517,domain,node-1517-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01517,hash,b318e1d155851d8c2178,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01517,threat_actor,Red Kudu,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01519,ipv4,198.51.100.200,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01519,domain,node-1519-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01519,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01522,ipv4,198.51.100.203,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01522,domain,node-1522-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01525,ipv4,198.51.100.206,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01525,domain,node-1525-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01531,ipv4,198.51.100.212,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01531,domain,node-1531-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01533,ipv4,198.51.100.214,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01533,domain,node-1533-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01538,ipv4,198.51.100.219,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01538,domain,node-1538-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01541,ipv4,198.51.100.2,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01541,domain,node-1541-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01541,hash,29f8f1ae06a104a07382,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01541,threat_actor,Night Heron,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01543,ipv4,198.51.100.4,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01543,domain,node-1543-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01543,hash,87512baf840162ddd69f,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01543,threat_actor,Red Kudu,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01557,ipv4,198.51.100.18,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01557,domain,node-1557-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01557,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01558,ipv4,198.51.100.19,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01558,domain,node-1558-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01562,ipv4,198.51.100.23,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01562,domain,node-1562-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01562,hash,e09847accfec04015ef8,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01562,threat_actor,Copper Dune,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01565,ipv4,198.51.100.26,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01565,domain,node-1565-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01565,hash,134cc8f19141b9f5a007,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01565,threat_actor,Copper Dune,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01566,ipv4,198.51.100.27,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01566,domain,node-1566-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01568,ipv4,198.51.100.29,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01568,domain,node-1568-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01571,ipv4,198.51.100.32,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01571,domain,node-1571-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01572,ipv4,198.51.100.33,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01572,domain,node-1572-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01572,hash,64367845121e7152a8ba,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01575,ipv4,198.51.100.36,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01575,domain,node-1575-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01575,hash,bbdb970f836d62f44120,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01575,threat_actor,Red Kudu,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01580,ipv4,198.51.100.41,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01580,domain,node-1580-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01580,hash,506161125129132a4c5d,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01580,threat_actor,Red Kudu,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01581,ipv4,198.51.100.42,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01581,domain,node-1581-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01583,ipv4,198.51.100.44,IOC9003,High,16/10/2026,Command and Control,High - matched external IOC (high confidence)
TRN01583,domain,node-1583-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01584,ipv4,198.51.100.45,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01584,domain,node-1584-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01588,ipv4,198.51.100.49,,,,,"Unconfirmed - internal-only entity, no external IOC match"
